#dlgfn #in cluster #LE #rmsd #hb #ats #tors #h_ats #lig_eff 
Navitoclax/Navitoclax,1, -2.8700, 41.4428, 0,,  65,  5, 0, -0.0442
Navitoclax/Navitoclax,1, -2.8400, 37.2161, 0,,  65,  5, 0, -0.0437
Navitoclax/Navitoclax,1, -2.7900, 43.0118, 0,,  65,  5, 0, -0.0429
Navitoclax/Navitoclax,1, -2.7900, 42.9799, 0,,  65,  5, 0, -0.0429
Navitoclax/Navitoclax,1, -2.7500, 30.7342, 0,,  65,  5, 0, -0.0423
Navitoclax/Navitoclax,1, -2.6600, 45.1310, 0,,  65,  5, 0, -0.0409
Navitoclax/Navitoclax,1, -2.6500, 43.5706, 0,,  65,  5, 0, -0.0408
Navitoclax/Navitoclax,1, -2.6400, 34.4843, 0,,  65,  5, 0, -0.0406
Navitoclax/Navitoclax,1, -2.5900, 30.3302, 0,,  65,  5, 0, -0.0398
Navitoclax/Navitoclax,1, -2.5700, 36.8549, 0,,  65,  5, 0, -0.0395
Navitoclax/Navitoclax,1, -2.4800, 34.3095, 0,,  65,  5, 0, -0.0382
Navitoclax/Navitoclax,1, -2.2700, 39.0479, 0,,  65,  5, 0, -0.0349
Navitoclax/Navitoclax,1, -2.2700, 22.5349, 0,,  65,  5, 0, -0.0349
Navitoclax/Navitoclax,1, -2.1900, 36.2140, 0,,  65,  5, 0, -0.0337
Navitoclax/Navitoclax,1, -2.1200, 38.8182, 0,,  65,  5, 0, -0.0326
Navitoclax/Navitoclax,1, -2.0700, 43.9034, 0,,  65,  5, 0, -0.0318
Navitoclax/Navitoclax,1, -2.0600, 44.4514, 0,,  65,  5, 0, -0.0317
Navitoclax/Navitoclax,1, -1.9900, 44.5463, 0,,  65,  5, 0, -0.0306
Navitoclax/Navitoclax,1, -1.9100, 39.4828, 0,,  65,  5, 0, -0.0294
Navitoclax/Navitoclax,1, -1.8700, 31.2277, 0,,  65,  5, 0, -0.0288
Navitoclax/Navitoclax,1, -1.8500, 39.9755, 0,,  65,  5, 0, -0.0285
Navitoclax/Navitoclax,1, -1.8000, 42.6454, 0,,  65,  5, 0, -0.0277
Navitoclax/Navitoclax,1, -1.7300, 43.4464, 0,,  65,  5, 0, -0.0266
Navitoclax/Navitoclax,1, -1.6700, 40.5817, 0,,  65,  5, 0, -0.0257
Navitoclax/Navitoclax,1, -1.6600, 41.1304, 0,,  65,  5, 0, -0.0255
Navitoclax/Navitoclax,1, -1.6600, 39.0804, 0,,  65,  5, 0, -0.0255
Navitoclax/Navitoclax,1, -1.6400, 36.2938, 0,,  65,  5, 0, -0.0252
Navitoclax/Navitoclax,1, -1.5900, 32.2747, 0,,  65,  5, 0, -0.0245
Navitoclax/Navitoclax,1, -1.5100, 44.0599, 0,,  65,  5, 0, -0.0232
Navitoclax/Navitoclax,1, -1.4900, 41.5948, 0,,  65,  5, 0, -0.0229
Navitoclax/Navitoclax,1, -1.2600, 44.0144, 0,,  65,  5, 0, -0.0194
Navitoclax/Navitoclax,1, -1.1000, 17.8955, 0,,  65,  5, 0, -0.0169
Navitoclax/Navitoclax,1, -0.1800, 46.0137, 0,,  65,  5, 0, -0.0028
Navitoclax/Navitoclax,1, -0.0500, 42.3349, 0,,  65,  5, 0, -0.0008
