#dlgfn #in cluster #LE #rmsd #hb #ats #tors #h_ats #lig_eff 
Navitoclax/Navitoclax,1, -0.6900, 366.6539, 0,,  65,  5, 0, -0.0106
Navitoclax/Navitoclax,1, -0.6400, 366.6628, 0,,  65,  5, 0, -0.0098
Navitoclax/Navitoclax,1, -0.5200, 361.3106, 0,,  65,  5, 0, -0.0080
Navitoclax/Navitoclax,1, -0.4200, 388.3148, 0,,  65,  5, 0, -0.0065
Navitoclax/Navitoclax,1, -0.4000, 363.1504, 0,,  65,  5, 0, -0.0062
Navitoclax/Navitoclax,1, -0.3700, 363.8446, 0,,  65,  5, 0, -0.0057
Navitoclax/Navitoclax,1, -0.3500, 383.9761, 0,,  65,  5, 0, -0.0054
Navitoclax/Navitoclax,1, -0.3500, 369.1038, 0,,  65,  5, 0, -0.0054
Navitoclax/Navitoclax,1, -0.2500, 376.2084, 0,,  65,  5, 0, -0.0038
Navitoclax/Navitoclax,1, -0.2400, 379.3739, 0,,  65,  5, 0, -0.0037
Navitoclax/Navitoclax,1, -0.2400, 362.0529, 0,,  65,  5, 0, -0.0037
Navitoclax/Navitoclax,1, -0.1600, 385.0755, 0,,  65,  5, 0, -0.0025
Navitoclax/Navitoclax,1, -0.0400, 368.3781, 0,,  65,  5, 0, -0.0006
Navitoclax/Navitoclax,1,  0.0300, 381.5844, 0,,  65,  5, 0,  0.0005
Navitoclax/Navitoclax,1,  0.0700, 382.9887, 0,,  65,  5, 0,  0.0011
Navitoclax/Navitoclax,1,  0.1300, 361.6077, 0,,  65,  5, 0,  0.0020
Navitoclax/Navitoclax,1,  0.1600, 382.5283, 0,,  65,  5, 0,  0.0025
Navitoclax/Navitoclax,1,  0.2800, 384.2467, 0,,  65,  5, 0,  0.0043
Navitoclax/Navitoclax,1,  0.2800, 341.8803, 0,,  65,  5, 0,  0.0043
Navitoclax/Navitoclax,1,  0.3200, 361.7424, 0,,  65,  5, 0,  0.0049
Navitoclax/Navitoclax,1,  0.3600, 377.1955, 0,,  65,  5, 0,  0.0055
Navitoclax/Navitoclax,1,  0.3900, 358.8058, 0,,  65,  5, 0,  0.0060
Navitoclax/Navitoclax,1,  0.4900, 383.4218, 0,,  65,  5, 0,  0.0075
Navitoclax/Navitoclax,1,  0.5500, 367.2695, 0,,  65,  5, 0,  0.0085
Navitoclax/Navitoclax,1,  0.5500, 354.8684, 0,,  65,  5, 0,  0.0085
Navitoclax/Navitoclax,1,  0.5900, 361.3356, 0,,  65,  5, 0,  0.0091
Navitoclax/Navitoclax,1,  0.5900, 383.1974, 0,,  65,  5, 0,  0.0091
Navitoclax/Navitoclax,1,  0.6400, 381.9765, 0,,  65,  5, 0,  0.0098
Navitoclax/Navitoclax,1,  0.8200, 349.5855, 0,,  65,  5, 0,  0.0126
Navitoclax/Navitoclax,1,  1.3200, 386.0909, 0,,  65,  5, 0,  0.0203
Navitoclax/Navitoclax,1,  1.4300, 365.5627, 0,,  65,  5, 0,  0.0220
